birthday,education;classes;description,education;classes;from;id,education;classes;from;name,education;classes;id,education;classes;name,education;classes;with;id,education;classes;with;name,education;concentration;id,education;concentration;name,education;degree;id,education;degree;name,education;school;id,education;school;name,education;type,education;with;id,education;with;name,education;year;id,education;year;name,first_name,gender,hometown;id,hometown;name,id,languages;id,languages;name,last_name,locale,location,location;id,location;name,middle_name,name,political,religion,work;description,work;employer;id,work;employer;name,work;end_date,work;from;id,work;from;name,work;location;id,work;location;name,work;position;id,work;position;name,work;projects;description,work;projects;end_date,work;projects;from;id,work;projects;from;name,work;projects;id,work;projects;name,work;projects;start_date,work;projects;with;id,work;projects;with;name,work;start_date,work;with;id,work;with;name
559.0,,,,,,,,,,,,3448.0,3284.0,1.0,,,22.0,18.0,6436.0,1.0,820.0,815.0,17768.0,,,11643.0,1.0,,2329.0,2319.0,1192.0,17655.0,,,,,,,,,,,,,,,,,,,,,,,,
19.0,,,,,,,,,,,,14803.0,13940.0,1.0,,,28.0,24.0,446.0,0.0,2063.0,2054.0,17769.0,,,11644.0,1.0,,,,,17656.0,,,,,,,,,,,,,,,,,,,,,,,,
1945.0,,,,,,,,74.0,74.0,,,2593.0,2474.0,1.0,,,,,518.0,0.0,,,17770.0,,,11645.0,1.0,1.0,,,,17657.0,,,,12394.0,11943.0,,261.0,261.0,,,,,,,156.0,156.0,846.0,844.0,,570.0,570.0,111.0,,
2710.0,,,,,,,,,,,,12497.0,11804.0,1.0,,,10.0,9.0,916.0,0.0,,,17771.0,,,11646.0,1.0,,2330.0,2320.0,,17658.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,494.0,0.0,,,17772.0,,,2476.0,1.0,,,,,17659.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,844.0,0.0,,,17773.0,,,11647.0,1.0,,2331.0,2321.0,,17660.0,,,,12415.0,11962.0,,,,,,5782.0,5612.0,,,,,,,,,,,1037.0,1037.0
5414.0,,,,,,,,,,,,,,,,,,,853.0,1.0,,,17774.0,,,6658.0,1.0,,2332.0,2322.0,1193.0,17661.0,,,,,,,,,,,,,,,,,,,,,,,,
5415.0,,,,,,,,,,,,14805.0,13942.0,0.0,,,,,102.0,0.0,,,17775.0,,,5306.0,1.0,,,,,17662.0,,,,,,,,,,,,,,,,,,,,,,,,
5416.0,,,,,,,,,,,,12885.0,12151.0,1.0,,,,,709.0,0.0,,,17776.0,,,1254.0,1.0,,2333.0,2323.0,,17663.0,,,,12414.0,11943.0,,,,40.0,40.0,1770.0,38.0,,,,,,,,,,,,
652.0,,,,,,,,4052.0,3888.0,,,3254.0,3094.0,1.0,,,32.0,28.0,326.0,0.0,2909.0,2899.0,17777.0,30.0,26.0,11648.0,1.0,,2334.0,2324.0,,17664.0,,,,12417.0,11964.0,,,,,,3136.0,3036.0,,,,,,,,,,1.0,,
1854.0,,,,,,,,,,,,12450.0,11760.0,1.0,,,,,888.0,0.0,3457.0,3444.0,17778.0,23.0,20.0,11649.0,1.0,,2335.0,2325.0,,17665.0,,,,12418.0,11965.0,,,,1855.0,1830.0,665.0,404.0,,,,,,,,,,129.0,,
1457.0,,,,,,,,4053.0,1937.0,,,2593.0,2474.0,1.0,,,7.0,6.0,555.0,0.0,,,17779.0,,,11650.0,1.0,,1409.0,1402.0,,17666.0,,,,12422.0,11969.0,17.0,,,1484.0,1464.0,149.0,145.0,,,,,,,,,,35.0,,
,,,,,,,,,,,,8887.0,8427.0,1.0,,,22.0,18.0,6437.0,1.0,3457.0,3444.0,17780.0,,,11651.0,1.0,,453.0,451.0,,17667.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,6351.0,1.0,,,17781.0,,,11652.0,1.0,,,,1194.0,17668.0,,,,,,,,,,,,,,,,,,,,,,,,
559.0,178.0,,,92.0,88.0,,,,,,,1296.0,1238.0,2.0,,,,,415.0,0.0,,,17782.0,,,11653.0,1.0,,,,,17669.0,,,,12423.0,11970.0,,,,,,,,,,,,,,,,,,,
5315.0,,,,,,,,4054.0,3889.0,475.0,466.0,12456.0,11766.0,2.0,3163.0,3149.0,5.0,5.0,821.0,1.0,3461.0,3448.0,17783.0,,,11654.0,1.0,,453.0,451.0,1195.0,17670.0,,,,,,,,,,,,,,,,,,,,,,,,
5417.0,,,,,,,,,,,,,,,,,,,834.0,0.0,,,17784.0,,,6276.0,1.0,,453.0,451.0,,17671.0,,,,12414.0,11943.0,,,,,,,,,,,,,,,,,,,
231.0,,,,,,,,74.0,74.0,,,570.0,554.0,1.0,,,27.0,23.0,454.0,0.0,796.0,791.0,17785.0,,,11655.0,1.0,,453.0,451.0,,17672.0,,,3183.0,12425.0,11972.0,5.0,262.0,262.0,1856.0,1831.0,90.0,88.0,,,157.0,157.0,847.0,845.0,,571.0,571.0,22.0,,
,,,,,,,,,,,,,,,,,,,118.0,0.0,,,17786.0,,,11656.0,1.0,,74.0,74.0,,17673.0,,,,,,,,,,,,,,,,,,,,,,,,
1440.0,,,,,,,,4055.0,3890.0,,,3448.0,3284.0,1.0,,,,,2068.0,0.0,,,17787.0,,,3089.0,1.0,,354.0,353.0,,17674.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,168.0,0.0,,,17788.0,,,5049.0,1.0,,,,632.0,17675.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,6438.0,0.0,,,17789.0,,,2165.0,1.0,,,,,17676.0,,,,,,,,,,,,,,,,,,,,,,,,
642.0,,,,,,,,,,,,,,,,,,,2064.0,0.0,,,17790.0,,,11657.0,1.0,,1952.0,1943.0,,17677.0,,,,,,,,,,,,,,,,,,,,,,,,
251.0,,,,,,,,46.0,46.0,187.0,179.0,14810.0,13947.0,1.0,,,6.0,2.0,354.0,0.0,3457.0,3444.0,17791.0,,,11658.0,1.0,,2336.0,2326.0,,17678.0,,,,12426.0,11973.0,,,,793.0,778.0,5785.0,5615.0,,,,,,,,,,2.0,,
350.0,,,,,,,,279.0,268.0,2.0,2.0,13252.0,6284.0,2.0,,,29.0,25.0,280.0,0.0,3462.0,3449.0,17792.0,,,5898.0,1.0,,2337.0,2327.0,,17679.0,,,,12430.0,11977.0,345.0,,,1811.0,1786.0,1069.0,1018.0,,,,,,,,,,176.0,,
5418.0,,,,,,,,44.0,44.0,919.0,906.0,13162.0,12411.0,2.0,,,29.0,25.0,158.0,0.0,,,17793.0,151.0,123.0,11657.0,1.0,,1921.0,1912.0,166.0,17680.0,,,,,,,,,,,,,,,,,,,,,,,,
5419.0,,,,,,,,,,,,,,,,,,,5922.0,1.0,,,17794.0,,,11659.0,1.0,,,,,17681.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1531.0,0.0,,,17795.0,,,11660.0,1.0,,,,,17682.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,6439.0,1.0,,,17796.0,,,11661.0,12.0,,,,,17683.0,,,,,,,,,,,,,,,,,,,,,,,,
5420.0,,,,,,,,,,,,14790.0,13928.0,0.0,,,10.0,9.0,6440.0,1.0,3457.0,3444.0,17797.0,,,5306.0,1.0,,2338.0,2328.0,,17684.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,162.0,1.0,,,17798.0,,,11662.0,1.0,,,,1196.0,17685.0,,,,,,,,,,,,,,,,,,,,,,,,
3574.0,,,,,,,,4057.0,3892.0,386.0,377.0,12497.0,11804.0,2.0,,,23.0,19.0,536.0,0.0,3463.0,3450.0,17799.0,,,11663.0,1.0,,,,,17686.0,,,,12434.0,11981.0,100.0,,,60.0,60.0,5789.0,5619.0,,,,,,,,,,183.0,,
,,,,,,,,,,,,,,,,,,,78.0,,,,17800.0,,,646.0,1.0,,,,,17687.0,,,,,,,,,,,,,,,,,,,,,,,,
5421.0,,,,,,,,1270.0,1192.0,,,12497.0,11804.0,1.0,,,38.0,34.0,479.0,0.0,3464.0,3451.0,17801.0,,,5261.0,1.0,,453.0,451.0,,17688.0,,,3185.0,12436.0,11983.0,24.0,,,1858.0,1833.0,3369.0,3266.0,,,,,,,,,,102.0,,
2163.0,,,,,,,,,,,,14790.0,13928.0,0.0,,,,,60.0,0.0,,,17802.0,,,11664.0,1.0,,,,,17689.0,,,,,,,,,,,,,,,,,,,,,,,,
338.0,,,,,,,,,,,,14819.0,7288.0,1.0,,,58.0,50.0,175.0,0.0,,,17803.0,,,5306.0,1.0,,453.0,451.0,615.0,17690.0,,,3186.0,12437.0,11984.0,,,,1530.0,1510.0,458.0,447.0,,,,,,,,,,493.0,,
5422.0,,,,,,,,,,,,14820.0,13955.0,0.0,,,36.0,32.0,483.0,0.0,850.0,845.0,17804.0,,,11665.0,1.0,,2339.0,2329.0,,17691.0,,,,12438.0,11985.0,,,,40.0,40.0,5790.0,5620.0,,,,,,,,,,,,
5423.0,,,,,,,,4058.0,3893.0,,,13146.0,12397.0,1.0,2921.0,2907.0,30.0,26.0,1510.0,0.0,,,17805.0,,,11666.0,1.0,,,,,17692.0,,,3187.0,12439.0,11986.0,5.0,,,,,5791.0,5621.0,,,,,,,,,,97.0,,
5424.0,,,,,,,,4059.0,3894.0,,,6912.0,6562.0,1.0,,,41.0,37.0,280.0,0.0,3465.0,3452.0,17806.0,,,11667.0,1.0,,247.0,247.0,,17693.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,442.0,0.0,,,17807.0,,,11668.0,1.0,,,,676.0,17694.0,,,,,,,,,,,,,,,,,,,,,,,,
5425.0,,,,,,,,468.0,435.0,,,6604.0,6273.0,1.0,,,35.0,31.0,75.0,0.0,3466.0,3453.0,17808.0,,,5352.0,1.0,,2340.0,2330.0,,17695.0,,,,261.0,259.0,122.0,,,,,5793.0,5623.0,291.0,,,,848.0,846.0,,,,224.0,,
,,,,,,,,,,,,,,,,,,,591.0,0.0,,,17809.0,,,11669.0,1.0,,,,,17696.0,,,,,,,,,,,,,,,,,,,,,,,,
5426.0,,,,,,,,,,,,12497.0,11804.0,1.0,,,,,853.0,1.0,,,17810.0,,,11670.0,1.0,,,,1197.0,17697.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,358.0,1.0,,,17811.0,,,11671.0,1.0,,,,,17698.0,,,,,,,,,,,,,,,,,,,,,,,,
5427.0,,,,,,,,,,,,13193.0,12438.0,0.0,,,1.0,1.0,33.0,0.0,,,17812.0,,,11672.0,1.0,,453.0,451.0,,17699.0,,,,,,,,,,,,,,,,,,,,,,,,
359.0,,,,,,,,4060.0,3895.0,920.0,907.0,14825.0,13960.0,2.0,,,22.0,18.0,453.0,1.0,,,17813.0,,,11673.0,1.0,,821.0,814.0,685.0,17700.0,,,,12441.0,11988.0,,,,1859.0,1834.0,5794.0,5624.0,,,,,,,,,,,,
714.0,,,,,,,,131.0,130.0,,,14826.0,13961.0,1.0,,,65.0,55.0,6441.0,1.0,3457.0,3444.0,17814.0,,,10317.0,1.0,,2338.0,2328.0,,17701.0,,,,12442.0,11989.0,5.0,,,60.0,60.0,760.0,736.0,,,,,,,,,,112.0,,
241.0,,,,,,,,1468.0,1384.0,921.0,908.0,12497.0,11804.0,2.0,,,23.0,19.0,6364.0,0.0,,,17815.0,,,2836.0,1.0,,453.0,451.0,,17702.0,,,,12444.0,5376.0,,,,,,,,,,,,,,,,,,,
121.0,,,,,,,,7.0,7.0,2.0,2.0,2593.0,2474.0,2.0,,,0.0,0.0,3677.0,0.0,3457.0,3444.0,17816.0,,,11674.0,1.0,,2341.0,2331.0,,17703.0,,,,,,,,,,,,,,,,,,,,,,,,
336.0,,,,,,,,,,,,2593.0,2474.0,1.0,,,31.0,27.0,124.0,0.0,3467.0,3454.0,17817.0,2.0,2.0,9114.0,1.0,,453.0,451.0,,17704.0,,,3188.0,12445.0,11991.0,,,,60.0,60.0,5795.0,5625.0,,,,,,,,,,116.0,,
5428.0,,,,,,,,1787.0,1694.0,,,14828.0,13963.0,1.0,,,33.0,29.0,6442.0,0.0,13.0,13.0,17818.0,,,9210.0,1.0,,,,,17705.0,,,3189.0,12447.0,11993.0,5.0,,,60.0,60.0,5798.0,5628.0,,,,,,,,,,106.0,,
2434.0,,,,,,,,74.0,74.0,33.0,32.0,10137.0,6441.0,2.0,,,17.0,15.0,442.0,0.0,1332.0,1326.0,17819.0,,,8949.0,1.0,,1926.0,1917.0,,17706.0,,,,2176.0,2138.0,5.0,,,998.0,981.0,1107.0,1054.0,,,,,,,,,,71.0,,
738.0,,,,,,,,,,,,,,,,,,,443.0,0.0,,,17820.0,,,5306.0,1.0,,453.0,451.0,,17707.0,,,,,,,,,,,,,,,,,,,,,,,,
4033.0,,,,,,,,,,,,3448.0,3284.0,1.0,,,,,64.0,1.0,2031.0,2022.0,17821.0,,,5590.0,1.0,,171.0,171.0,,17708.0,,,,,,,,,,,,,,,,,,,,,,,,
1894.0,,,,1357.0,190.0,,,,,,,12468.0,11778.0,1.0,,,11.0,8.0,1519.0,1.0,,,17822.0,0.0,0.0,3313.0,1.0,,453.0,451.0,6.0,17709.0,,,,,,,,,,,,,,,,,,,,,,,,
1436.0,179.0,,,908.0,889.0,2581.0,2566.0,4063.0,3898.0,,,3448.0,3284.0,1.0,3164.0,3150.0,28.0,24.0,6443.0,1.0,,,17823.0,175.0,141.0,3293.0,1.0,,81.0,81.0,538.0,17710.0,,,,12449.0,11995.0,110.0,,,837.0,821.0,5800.0,5630.0,,,,,,,,,,131.0,,
5429.0,,,,,,,,35.0,35.0,,,12520.0,11825.0,1.0,,,46.0,42.0,3859.0,0.0,13.0,13.0,17824.0,,,5008.0,1.0,,2342.0,2332.0,,17711.0,,,3190.0,4795.0,4689.0,5.0,,,40.0,40.0,5801.0,5631.0,,,,,,,,,,2.0,,
,,,,,,,,4065.0,3900.0,,,12497.0,11804.0,1.0,,,22.0,18.0,3557.0,0.0,13.0,13.0,17825.0,,,11675.0,1.0,,,,,17712.0,,,3191.0,12451.0,11997.0,,,,60.0,60.0,2903.0,1937.0,,,,,,,,,,2.0,,
5430.0,,,,,,,,4067.0,3902.0,3.0,3.0,2593.0,2474.0,2.0,,,19.0,16.0,44.0,1.0,3457.0,3444.0,17826.0,,,68.0,1.0,,2338.0,2328.0,,17713.0,,,,12452.0,11998.0,5.0,,,60.0,60.0,5802.0,5632.0,,,,,,,,,,20.0,,
5431.0,,,,,,,,,,,,,,,,,,,404.0,,,,17827.0,,,11676.0,1.0,,,,,17714.0,,,,,,,,,,,,,,,,,,,,,,,,
5432.0,,,,,,,,74.0,74.0,,,14835.0,13969.0,1.0,,,36.0,32.0,783.0,0.0,3468.0,3455.0,17828.0,2.0,2.0,51.0,1.0,,563.0,557.0,255.0,17715.0,,,3192.0,12453.0,11999.0,,263.0,263.0,71.0,71.0,1796.0,1722.0,,,158.0,158.0,850.0,848.0,,572.0,572.0,130.0,1045.0,1045.0
,,,,,,,,,,,,,,,,,,,6444.0,1.0,,,17829.0,,,11677.0,1.0,,453.0,451.0,,17716.0,,,,,,,,,,,,,,,,,,,,,,,,
5433.0,,,,,,,,4068.0,3903.0,,,2593.0,2474.0,2.0,,,5.0,5.0,3059.0,0.0,532.0,529.0,17830.0,,,8820.0,1.0,,2343.0,2333.0,,17717.0,,,,12459.0,12005.0,104.0,,,1590.0,1569.0,,,,,,,,,,,,124.0,,
4001.0,,,,,,,,,,,,14805.0,13942.0,0.0,,,35.0,31.0,33.0,0.0,2812.0,2802.0,17831.0,,,11672.0,1.0,,2330.0,2320.0,,17699.0,,,,12460.0,12006.0,5.0,,,,,,,,,,,,,,,,2.0,,
5194.0,,,,,,,,,,,,14790.0,13928.0,0.0,3165.0,3151.0,27.0,23.0,3793.0,0.0,3457.0,3444.0,17832.0,,,11678.0,1.0,,2344.0,2334.0,,17718.0,,,,12461.0,4152.0,,,,,,,,,,,,,,,,,2.0,,
452.0,,,,,,,,4070.0,3905.0,,,1296.0,1238.0,2.0,,,17.0,15.0,250.0,0.0,,,17833.0,,,11679.0,1.0,,39.0,39.0,,17719.0,,,,12465.0,12010.0,5.0,,,1861.0,1836.0,905.0,870.0,,,,,,,,,,2.0,,
,,,,,,,,,,,,,,,,,,,2447.0,0.0,3304.0,3291.0,17834.0,,,11680.0,1.0,,,,,17720.0,,,,,,,,,,,,,,,,,,,,,,,,
403.0,,,,,,,,159.0,156.0,,,366.0,357.0,1.0,,,46.0,42.0,836.0,0.0,2812.0,2802.0,17835.0,151.0,123.0,11681.0,1.0,,2330.0,2320.0,,17721.0,,,3194.0,12469.0,12014.0,5.0,,,1862.0,1837.0,5804.0,5634.0,,,,,,,,,,122.0,,
993.0,,,,,,,,,,,,14790.0,13928.0,0.0,,,,,65.0,1.0,3457.0,3444.0,17836.0,2.0,2.0,5306.0,1.0,,2338.0,2328.0,,17722.0,,,,,,,,,,,,,,,,,,,,,,,,
5434.0,,,,,,,,,,,,12489.0,11797.0,0.0,,,24.0,20.0,84.0,0.0,3457.0,3444.0,17837.0,,,3437.0,1.0,,2338.0,2328.0,,17723.0,,,3195.0,12471.0,12016.0,5.0,,,1502.0,1482.0,5689.0,5524.0,,,,,,,,,,49.0,,
5435.0,,,,,,,,159.0,156.0,,,6800.0,6459.0,1.0,,,,,392.0,0.0,3457.0,3444.0,17838.0,,,7929.0,1.0,,2338.0,2328.0,,17724.0,,,,,,,,,,,,,,,,,,,,,,,,
5436.0,,,,,,,,,,,,8887.0,8427.0,1.0,,,,,446.0,0.0,,,17839.0,,,6622.0,1.0,,453.0,451.0,,17725.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,454.0,0.0,,,17840.0,,,6903.0,1.0,,,,,13767.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,507.0,498.0,14796.0,13933.0,2.0,,,19.0,16.0,3452.0,0.0,3469.0,3456.0,17841.0,11.0,11.0,1020.0,1.0,,546.0,540.0,,17726.0,,,3199.0,12395.0,11944.0,129.0,,,1864.0,1839.0,5806.0,5636.0,,,,,,,,,,178.0,1065.0,1065.0
5437.0,,,,,,,,235.0,227.0,,,2593.0,2474.0,1.0,,,29.0,25.0,116.0,0.0,3470.0,3457.0,17842.0,,,11682.0,1.0,,78.0,78.0,,17727.0,,,3202.0,12478.0,12022.0,66.0,,,998.0,981.0,5809.0,5639.0,,,,,,,,,,58.0,1068.0,1068.0
5438.0,,,,,,,,301.0,288.0,,,8524.0,8088.0,1.0,,,27.0,23.0,6435.0,0.0,2847.0,2837.0,17843.0,2.0,2.0,1952.0,1.0,,404.0,402.0,,17728.0,,,3203.0,12479.0,12023.0,,,,1865.0,1840.0,5810.0,5640.0,,,,,,,,,,97.0,,
5439.0,,,,,,,,,,,,3448.0,3284.0,1.0,,,,,1698.0,0.0,748.0,743.0,17844.0,,,3089.0,1.0,,546.0,540.0,,17729.0,,,,,,,,,,,,,,,,,,,,,,,,
5440.0,,,,,,,,4072.0,3907.0,,,8207.0,7792.0,1.0,,,,,591.0,0.0,,,17845.0,,,11646.0,1.0,,,,,17730.0,,,,,,,,,,,,,,,,,,,,,,,,
782.0,,,,,,,,,,922.0,909.0,12593.0,11893.0,1.0,,,,,158.0,0.0,3457.0,3444.0,17846.0,,,935.0,1.0,,1949.0,1940.0,,17731.0,,,,12480.0,12024.0,,,,1866.0,1841.0,5811.0,5641.0,,,,,,,,,,2.0,,
5441.0,,,,,,,,1270.0,1192.0,,,12460.0,11770.0,1.0,,,28.0,24.0,494.0,0.0,,,17847.0,,,9697.0,1.0,,453.0,451.0,,17732.0,,,,12481.0,12025.0,,,,,,,,,,,,854.0,852.0,,,,,,
2765.0,,,,,,,,1587.0,1502.0,,,12497.0,11804.0,1.0,,,30.0,26.0,449.0,0.0,3471.0,3458.0,17848.0,,,11683.0,1.0,,74.0,74.0,,17733.0,,,,,,,,,,,,,,,,,,,,,,,,
351.0,,,,,,,,,,,,12450.0,11760.0,1.0,,,11.0,8.0,5616.0,1.0,3472.0,3459.0,17849.0,,,11629.0,1.0,,,,,17734.0,,,,12482.0,12026.0,,,,1501.0,1481.0,1138.0,492.0,,,,,,,,,,2.0,,
747.0,,,,,,,,,,,,14790.0,13928.0,0.0,,,,,6351.0,1.0,3457.0,3444.0,17850.0,,,11684.0,1.0,,2345.0,2335.0,,17735.0,,,,12483.0,12027.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,446.0,0.0,,,17851.0,,,11685.0,1.0,,,,,17736.0,,,,,,,,,,,,,,,,,,,,,,,,
1012.0,,,,,,,,,,,,,,,,,,,158.0,0.0,3473.0,3460.0,17852.0,,,5306.0,1.0,,2346.0,2336.0,,17737.0,,,,,,,,,,,,,,,,,,,,,,,,
4715.0,,,,,,,,,,,,6800.0,6459.0,1.0,,,5.0,5.0,97.0,1.0,,,17853.0,,,134.0,1.0,1.0,,,,17738.0,,,,,,,,,,,,,,,,,,,,,,,,
5442.0,,,,,,,,1587.0,1502.0,,,12497.0,11804.0,1.0,,,30.0,26.0,446.0,0.0,3474.0,3461.0,17854.0,,,2930.0,1.0,,2347.0,2337.0,,17739.0,,,,12484.0,12028.0,5.0,,,1867.0,1842.0,5812.0,5642.0,,,,,,,,,,129.0,,
1048.0,,,,,,,,,,,,14845.0,13977.0,0.0,,,4.0,4.0,143.0,1.0,,,17855.0,,,5306.0,1.0,,1409.0,1402.0,,17740.0,,,1349.0,12485.0,12029.0,,,,,,,,,,,,,,,,,32.0,,
,,,,,,,,821.0,756.0,,,6733.0,6396.0,1.0,,,,,449.0,0.0,3474.0,3461.0,17856.0,,,68.0,1.0,,171.0,171.0,,10231.0,,,,12486.0,12030.0,5.0,,,,,,,,,,,,,,,,58.0,,
5443.0,,,,,,,,4073.0,3908.0,,,14847.0,13979.0,1.0,,,38.0,34.0,6445.0,1.0,3475.0,3462.0,17857.0,,,11686.0,1.0,,2348.0,2338.0,1198.0,17741.0,,,,12487.0,12031.0,,,,,,,,,,,,,,,,,,,
5444.0,,,,,,,,,,,,12464.0,11774.0,1.0,,,26.0,22.0,161.0,0.0,,,17858.0,,,11687.0,1.0,,1960.0,1951.0,1199.0,17742.0,,,,12488.0,12032.0,,,,,,5813.0,5643.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,6446.0,0.0,,,17859.0,,,11688.0,1.0,,,,,17743.0,,,,,,,,,,,,,,,,,,,,,,,,
540.0,,,,,,,,,,,,14848.0,13980.0,0.0,,,16.0,14.0,4482.0,0.0,,,17860.0,,,11689.0,1.0,,,,,17744.0,,,,12491.0,12035.0,131.0,,,,,,,,,,,,,,,,105.0,,
5445.0,,,,,,,,,,,,3535.0,3370.0,1.0,,,27.0,23.0,783.0,0.0,3457.0,3444.0,17861.0,,,11690.0,1.0,,2349.0,2339.0,,17745.0,,,,12492.0,12036.0,,,,,,5814.0,5644.0,,,,,,,,,,2.0,,
5446.0,,,,,,,,852.0,786.0,,,7827.0,7439.0,1.0,,,31.0,27.0,483.0,0.0,3457.0,3444.0,17862.0,,,11691.0,1.0,,112.0,112.0,,17746.0,,,,12494.0,12038.0,70.0,,,,,995.0,950.0,,,,,,,,,,51.0,,
,,,,,,,,,,,,,,,,,,,1897.0,1.0,,,17863.0,,,5306.0,1.0,,,,,17747.0,,,,,,,,,,,,,,,,,,,,,,,,
1510.0,,,,,,,,,,,,12450.0,11760.0,1.0,,,22.0,18.0,1897.0,1.0,3457.0,3444.0,17864.0,,,11692.0,1.0,,2345.0,2335.0,,17748.0,,,,12495.0,12039.0,5.0,,,,,5815.0,5645.0,,,,,,,,,,60.0,,
2717.0,,,,,,,,,,,,14849.0,11712.0,1.0,,,10.0,9.0,94.0,1.0,3457.0,3444.0,17865.0,,,5306.0,1.0,,2350.0,2340.0,,17749.0,,,,,,,,,,,,,,,,,,,,,,,,
5447.0,,,,,,,,,,,,1296.0,1238.0,1.0,,,38.0,34.0,468.0,0.0,3457.0,3444.0,17866.0,,,5343.0,1.0,,2351.0,2341.0,,17750.0,,,,12496.0,12040.0,5.0,,,1484.0,1464.0,146.0,142.0,,,,,,,,,,2.0,,
,,,,,,,,4074.0,3909.0,,,12497.0,11804.0,1.0,,,,,1698.0,0.0,3476.0,3463.0,17867.0,,,11693.0,1.0,,2352.0,2342.0,,17751.0,,,3204.0,12497.0,12041.0,,,,1868.0,1843.0,5816.0,5646.0,,,,,,,,,,2.0,,
982.0,,,,,,,,4075.0,3910.0,,,14852.0,13983.0,1.0,,,,,340.0,0.0,3457.0,3444.0,17868.0,109.0,93.0,65.0,1.0,,453.0,451.0,,17752.0,,,,12498.0,12042.0,,,,,,,,,,,,,,,,,42.0,,
2553.0,,,,,,,,,,,,3616.0,3448.0,1.0,3166.0,3152.0,10.0,9.0,143.0,1.0,,,17869.0,,,11629.0,1.0,,2353.0,2343.0,,17753.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,12452.0,11762.0,1.0,,,40.0,36.0,454.0,0.0,3457.0,3444.0,17870.0,,,10350.0,1.0,,2354.0,2344.0,,17754.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1698.0,0.0,,,17871.0,,,5682.0,1.0,,453.0,451.0,,17755.0,,,,,,,,,,,,,,,,,,,,,,,,
5448.0,,,,,,,,4076.0,3911.0,2.0,2.0,991.0,952.0,2.0,,,8.0,7.0,749.0,0.0,3457.0,3444.0,17872.0,,,6225.0,1.0,,659.0,653.0,1200.0,17756.0,,,3206.0,12499.0,12043.0,69.0,,,,,1802.0,1728.0,,,,,,,,,,140.0,,
,,,,,,,,,,,,,,,,,,,457.0,0.0,,,17873.0,,,68.0,1.0,,,,,17757.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,842.0,0.0,,,17874.0,,,4973.0,1.0,,,,,17758.0,,,,,,,,,,,,,,,,,,,,,,,,
3586.0,,,,,,,,,,,,,,,,,,,2178.0,0.0,,,17875.0,,,6028.0,1.0,1.0,,,,17759.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,4373.0,1.0,,,17876.0,,,3313.0,1.0,,,,,17760.0,,,,,,,,,,,,,,,,,,,,,,,,
765.0,,,,,,,,,,,,,,,,,,,502.0,0.0,,,17877.0,,,11694.0,1.0,,,,91.0,17761.0,,,,,,,,,,,,,,,,,,,,,,,,
1545.0,,,,,,,,,,,,,,,,,,,2149.0,1.0,3457.0,3444.0,17878.0,,,2623.0,1.0,,2345.0,2335.0,,17762.0,,,,,,,,,,,,,,,,,,,,,,,,
303.0,,,,,,,,289.0,276.0,,,12497.0,11804.0,1.0,,,30.0,26.0,783.0,0.0,,,17879.0,,,11695.0,1.0,,453.0,451.0,,17763.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2150.0,1.0,,,17880.0,,,11696.0,1.0,,,,1201.0,17764.0,,,,,,,,,,,,,,,,,,,,,,,,
679.0,,,,,,,,,,,,8450.0,8016.0,1.0,,,38.0,34.0,170.0,1.0,3457.0,3444.0,17881.0,,,31.0,1.0,,2355.0,2345.0,1202.0,17765.0,,,,,,,,,,,,,,,,,,,,,,,,
653.0,,,,,,,,,,,,12497.0,11804.0,1.0,,,28.0,24.0,6447.0,0.0,13.0,13.0,17882.0,,,184.0,1.0,,453.0,451.0,,17766.0,,,3207.0,4121.0,4037.0,5.0,,,60.0,60.0,,,,,,,,,,,,186.0,,
